id;name;type;lookface;life;mana;attack_max;attack_min;defence;dexterity;dodge;helmet_type;armor_type;weaponr_type;weaponl_type;attack_range;view_range;escape_life;attack_speed;move_speed;level;attack_user;drop_money;drop_itemtype;size_add;action;run_speed;drop_armet;drop_necklace;drop_armor;drop_ring;drop_weapon;drop_shield;drop_shoes;drop_hp;drop_mp;magic_type;magic_def;magic_hitrate;ai_type;defence2;stc_type;anti_monster;extra_battlelev;extra_exp;extra_damage;species_type;attr_metal;attr_wood;attr_water;attr_fire;attr_earth;vs_callpet;transform_flag;transform_condition;transform_monster;attack_new;defence_new;stable_defence;critical_rate;magic_critical_rate;anti_critical_rate;final_dmg_add;final_dmg_add_mgc;final_dmg_reduce;final_dmg_reduce_mgc;item_drop_rule1;item_drop_rule2;item_drop_rule3;item_drop_rule4;extra_magic_injury;attribute
4898;GoldenPheasantKing;0001;0906;5000;00;0688;0588;0000;0010;0075;0000;0000;0000;0000;0001;0008;0000;1000;0500;0040;32771;0000;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000010;1001010;1000;0050;0100;0000;0200;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4899;PlainsThief;0001;0601;15864;00;1000;1000;0000;0100;0033;0000;0000;0000;0000;0009;0010;0000;1300;0500;0070;32771;0390;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000020;1000020;3014;0096;0070;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4901;SandMonsterKing;0001;0171;61349;00;2460;2014;0000;0035;0030;0000;0000;0000;0000;0001;0009;0000;1000;0500;0105;32771;0180;0000;0005;94416550;0500;099;099;099;099;099;099;099;1002000;1002000;0000;0093;0000;0000;10000;14;15;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4902;WaterDevilKing;0001;0915;80000;00;3246;2457;0800;0036;0086;0000;0000;0000;0000;0001;0010;0000;1000;1000;0120;32771;0000;0000;0001;94416550;0500;099;099;099;099;099;099;099;1002020;1002020;0000;0000;0000;0000;10000;61;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4903;DungeonGhostKing;0001;0374;120000;00;4000;3500;1000;0000;0000;0000;0000;0000;0000;0001;0010;0000;1000;1000;0130;32771;0138;0000;0002;94416550;0500;099;099;099;099;099;099;099;1002020;1002040;0000;0000;0000;0000;3000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4904;SerpentKing;0001;0255;185535;00;5200;4600;1600;0073;0086;0000;0000;0000;0000;0001;0010;0000;1000;0500;0140;32771;0420;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000040;1000040;0000;0099;0000;0000;1000;60;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4905;DarkKing;0001;0327;245535;00;6340;5040;2500;0100;0086;0000;0000;0000;0000;0009;0009;0000;1300;0500;0145;32771;0450;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000040;1000040;1002;0099;0070;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4906;DarkSnakeKing;0001;0362;305535;00;7610;5501;2500;0100;0086;0000;0000;0000;0000;0009;0009;0000;1300;0500;0150;32771;0450;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000040;1000040;1002;0099;0070;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4910;DoomDragon;0001;0950;320000000;00;10000;8500;28000;0070;0090;0000;0000;0000;0000;0018;0020;0000;1000;0500;0143;2916355;7500;0000;0005;94416550;1000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;3;75;75;75;75;75;900000;0;0;0;0;6000;0;0;0;25000;0;0;5000;0;0;0;0;0;0;0000000000
3991;SilentDevil;0001;0171;40000000;00;25000;23500;12000;0070;0090;0000;0000;0000;0000;0020;0020;0000;1000;0500;0140;819203;7500;0000;0005;94416550;1000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;3;75;75;75;75;75;900000;0;0;0;0;6000;0;0;0;25000;0;0;5000;0;0;0;0;0;0;0000000000
3504;DreamBeast;0001;0297;100000;00;3000;2000;4500;0180;0086;0000;0000;0000;0000;0002;0010;0000;1000;0500;0140;32771;0000;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000040;1002040;0000;0000;0000;0000;5000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3200;0;0;0;10000;0;0;0;0;0;0;0;0;0;0000000000
3505;AzureDragon`sPhantom;0001;0975;130000;00;3500;2500;4500;0180;0086;0000;0000;0000;0000;0002;0010;0000;1000;0500;0140;32771;0000;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000040;1002040;0000;0000;0000;0000;5000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3200;0;0;0;10000;0;0;0;0;0;0;0;0;0;0000000000
3529;Flerken;0001;0105;2000;00;0001;0000;0000;0000;0000;0000;0000;0000;0000;0001;0008;0000;1000;1000;0080;32771;0000;0000;0005;94416550;1000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;3;75;75;75;75;75;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000001
4986;FieryVulture;0001;0605;75000;00;5000;4000;3500;0160;0086;0000;0000;0000;0000;0002;0010;0000;1000;0500;0135;32771;0022;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000040;1002040;0000;0000;0000;0000;5000;00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;6000;0;0;0;0;0;0;0;0;0;0000000000
5000;WildMonk(1F);0001;0006;100000;00;4000;3500;3500;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5001;WildMonk(2F);0001;0006;110000;00;4050;3550;3550;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5002;WildMonk(3F);0001;0006;120000;00;4100;3600;3600;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5003;ShadowHunter(4F);0001;0006;130000;00;4200;3700;3700;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5004;ShadowHunter(5F);0001;0006;140000;00;4300;3800;3800;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5005;ShadowHunter(6F);0001;0006;150000;00;4400;3900;3900;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5006;SwordsmanofAbyss(7F);0001;0006;160000;00;4500;4000;4000;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5007;SwordsmanofAbyss(8F);0001;0006;170000;00;4500;4000;4000;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5008;SwordsmanofAbyss(9F);0001;0006;180000;00;4500;4000;4000;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5009;ThundercloudTaoist;0001;0006;200000;00;5000;4500;4500;0036;0085;0000;0000;0000;0000;0009;0010;0000;1000;1000;0135;32771;0000;0000;0001;9700000;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;8000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
1081;HellHawk;0001;0978;15000;00;1000;0800;0300;0060;0086;0000;0000;0000;0000;0001;0010;0000;1000;0500;0080;32771;0000;0000;0001;94416550;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5360;MindofEvil;0001;0281;0040;00;24000;20000;4000;0180;0086;0000;0000;0000;0000;0003;0012;0000;1000;0500;0135;32771;0283;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000040;1002040;0000;0000;0000;0000;0001;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;0;8000;0;0;0;0;0;0;0;0;0;0000000002
5361;EvilSword;0001;0327;0030;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0080;32771;0000;0000;0001;94416550;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0000000002
4990;SwordManiac;0001;0006;0030;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0080;32771;0000;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0000000000
5369;P1InfiniteDementor;0001;0262;0010;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0080;32771;0000;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0000000002
5370;P2InfiniteDementor;0001;0262;0003;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0080;32771;0000;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0000000002
5393;P3InfiniteDementor;0001;0262;0003;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0080;32771;0000;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0000000002
5394;P4InfiniteDementor;0001;0262;0003;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0080;32771;0000;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0000000002
5396;UltimateDementor;0001;0362;0030;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0080;32771;0000;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0000000002
4989;LostGhost;0001;0266;0020;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0063;32771;0008;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4992;GhostGirl;0001;0228;0020;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0063;32771;0008;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4993;GhostCalf;0001;0317;0020;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0063;32771;0008;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
4994;GhostBird;0001;0304;0020;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0063;32771;0008;0000;0001;98054040;0100;006;012;006;012;012;003;005;1002010;1001020;0000;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
3546;FlameDevil;0001;0924;40000000;00;25000;23500;12000;0070;0090;0000;0000;0000;0000;0020;0020;0000;1000;0500;0140;2916355;7500;0000;0005;94416550;1000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;3;75;75;75;75;75;900000;0;0;0;0;6000;0;0;0;25000;0;0;5000;0;0;0;0;0;0;0000000000
3547;IceDevil;0001;0923;40000000;00;25000;23500;12000;0070;0090;0000;0000;0000;0000;0020;0020;0000;1000;0500;0140;2916355;7500;0000;0005;94416550;1000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;3;75;75;75;75;75;900000;0;0;0;0;6000;0;0;0;25000;0;0;5000;0;0;0;0;0;0;0000000000
4991;AngryBlademaster;0001;0006;0020;00;0500;0300;0000;0000;0083;0000;0000;0000;0000;0002;0015;0000;1000;0250;0080;2916355;0000;0000;0001;94416550;0100;006;012;006;012;012;003;005;1002010;1001020;1045;0000;0000;0000;10000;13;16;0;100;0;0;0;0;0;0;0;900000;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0000000001
2990;AncientCorpse;0001;0265;5642;00;0293;0255;0000;0025;0086;0000;0000;0000;0000;0001;0008;0000;1000;0500;0077;32771;0004;0000;0002;9593370;0500;007;015;006;015;015;005;015;1000030;1001030;0000;0000;0000;0000;10000;16;18;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5398;EarthSpirit;0001;0374;20000000;00;18000;17000;12000;0070;0090;0000;0000;0000;0000;0020;0020;0000;1000;0500;0140;819203;7500;0000;0005;94416550;1000;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;3;75;75;75;75;75;900000;0;0;0;0;6000;0;0;0;25000;0;0;5000;0;0;0;0;0;0;0000000000
4995;Trojan(Male);0001;0387;30000;00;2000;1800;18000;0200;0090;0000;0000;0000;0000;0018;0018;0000;1000;0500;0140;819203;7500;0000;0002;94416550;1000;099;099;099;099;099;099;099;0000;0000;15990;0000;0000;0000;3000;00;0;0;100;0;99;70;70;70;70;70;900000;0;0;0;0;5600;0;0;0;18000;0;0;0;0;0;0;0;0;0;0000000000
4996;Trojan(Female);0001;0388;30000;00;2000;1800;18000;0200;0090;0000;0000;0000;0000;0018;0018;0000;1000;0500;0140;819203;7500;0000;0002;94416550;1000;099;099;099;099;099;099;099;0000;0000;15991;0000;0000;0000;3000;00;0;0;100;0;99;70;70;70;70;70;900000;0;0;0;0;5600;0;0;0;18000;0;0;0;0;0;0;0;0;0;0000000000
4997;DragonSpirit;0001;0107;3000;00;0200;0150;0000;0000;0078;0000;0000;0000;0000;0001;0008;0000;1000;0500;0042;32771;0000;0000;0001;9593270;0500;003;006;003;006;006;099;007;1000010;1001010;0000;0000;0000;0000;10000;08;11;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
1054;RustyGhost;0001;0263;3657;00;0022;0019;0000;0000;0075;0000;0000;0000;0000;0001;0008;0000;1000;0500;0042;32771;0005;0000;0001;94416550;0500;004;007;003;007;007;000;009;1000020;1001020;0000;0000;0000;0000;10000;09;0;50;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
1055;RustyDevil;0001;0006;20000;00;0022;0019;0000;0000;0075;0000;0000;0000;0000;0001;0008;0000;1000;0500;0042;32771;0005;0000;0001;94416550;0500;004;007;003;007;007;000;009;1000020;1001020;0000;0000;0000;0000;10000;09;0;53;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5433;JasperSnake;0001;0203;0001;00;0006;0005;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0001;0000;0000;94416550;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000002
5434;NightmareBanshee;0001;0230;0008;00;0010;0009;0000;0000;0071;0000;0000;0000;0000;0001;0008;0000;1000;0500;0022;32771;0002;0000;0001;94416550;0500;001;003;001;003;003;099;005;1000010;1001010;0000;0000;0000;0000;10000;05;8;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000002
5435;DreamEater;0001;0279;0020;00;0015;0013;0000;0000;0075;0000;0000;0000;0000;0001;0008;0000;1000;0500;0032;32771;0003;0000;0001;94416550;0500;003;005;002;005;005;099;007;1000010;1001010;0000;0000;0000;0000;10000;07;10;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000002
1092;GreyGhost;0001;0228;0005;00;0003;0002;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0001;0000;0000;94416550;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5693;Demon;0001;0165;0033;00;0005;0004;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0000;0000;0000;94416550;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5694;Demon;0001;0165;0033;00;0005;0004;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0000;0000;0000;94416550;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5695;Demon;0001;0165;0033;00;0005;0004;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0000;0000;0000;94416550;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5696;Demon;0001;0165;0033;00;0005;0004;0000;0000;0036;0000;0000;0000;0000;0001;0006;0000;1000;0500;0001;32771;0000;0000;0000;94416550;0500;099;099;099;099;099;099;099;1000000;1001000;0000;0000;0000;0000;10000;01;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
1097;FireballRate;0001;0202;100000;00;7000;6000;4500;0180;0086;0000;0000;0000;0000;0002;0010;0000;1000;0500;0140;32771;0000;0000;0001;94416550;0500;099;099;099;099;099;099;099;1000040;1002040;0000;0000;0000;0000;5000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;3200;0;0;0;10000;0;0;0;0;0;0;0;0;0;0000000000
5509;FlowerThief;0001;0222;0010;00;0420;0350;0000;0035;0065;0000;0000;0000;0000;0002;0007;0000;1000;0500;0070;32771;0000;0000;0002;94416550;0100;006;011;006;011;011;004;011;1000030;1001030;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000002
5740;Rabbit;0001;0286;30000;00;2000;1800;18000;0200;0090;0000;0000;0000;0000;0018;0018;0000;1000;0500;0140;819203;7500;0000;0002;94416550;1000;099;099;099;099;099;099;099;0000;0000;10642;0000;0000;0000;3000;00;0;0;100;0;99;70;70;70;70;70;900000;0;0;0;0;5600;0;0;0;18000;0;0;0;0;0;0;0;0;0;0000000000
5741;WoodcutterWoo;0001;0153;30000;00;2000;1800;18000;0200;0090;0000;0000;0000;0000;0018;0018;0000;1000;0500;0140;819203;7500;0000;0002;94416550;1000;099;099;099;099;099;099;099;0000;0000;10643;0000;0000;0000;3000;00;0;0;100;0;99;70;70;70;70;70;900000;0;0;0;0;5600;0;0;0;18000;0;0;0;0;0;0;0;0;0;0000000000
5742;RabbitGirl;0001;0280;30000;00;2000;1800;18000;0200;0090;0000;0000;0000;0000;0018;0018;0000;1000;0500;0140;819203;7500;0000;0002;94416550;1000;099;099;099;099;099;099;099;0000;0000;10641;0000;0000;0000;3000;00;0;0;100;0;99;70;70;70;70;70;900000;0;0;0;0;5600;0;0;0;18000;0;0;0;0;0;0;0;0;0;0000000000
5699;Invader;0001;0516;15000;00;1000;0800;0300;0060;0086;0000;0000;0000;0000;0001;0010;0000;1000;0500;0080;32771;0000;0000;0001;94416550;0500;099;099;099;099;099;099;099;0000;0000;0000;0000;0000;0000;10000;00;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5274;L70ThirstyWolf;0001;0129;5000;00;0420;0350;0000;0035;0065;0000;0000;0000;0000;0002;0007;0000;1000;0500;0070;32771;0000;0000;0001;94416550;0100;006;011;006;011;011;004;011;1000030;1001020;0000;0000;0000;0000;10000;00;0;90;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5275;L78IceApe;0001;0556;6000;00;0495;0450;0000;0040;0066;0000;0000;0000;0000;0002;0007;0000;1000;0500;0078;32771;0000;0000;0001;94416550;0100;006;011;006;011;012;004;011;1000030;1001020;0000;0000;0000;0000;10000;00;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5276;L85MesmericHawk;0001;0205;8000;00;0605;0550;0000;0045;0067;0000;0000;0000;0000;0002;0007;0000;1000;0500;0085;32771;0000;0000;0001;94416550;0100;007;013;007;013;013;005;013;1000030;1001020;0000;0000;0000;0000;10000;00;0;110;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5277;L93DustBeast;0001;0309;11000;00;0715;0650;0000;0050;0068;0000;0000;0000;0000;0002;0007;0000;1000;0500;0093;32771;0000;0000;0001;94416550;0100;007;013;007;013;014;006;013;1000030;1001020;0000;0000;0000;0000;10000;00;0;120;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5278;L101ChillyBird;0001;0906;15000;00;1440;1200;0000;0055;0070;0000;0000;0000;0000;0002;0008;0000;1000;0500;0101;32771;0000;0000;0001;94416550;0100;008;015;008;015;015;007;015;1002000;1001030;0000;0000;0000;0000;10000;00;0;140;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5279;L105HillBeast;0001;0282;20000;00;1800;1500;0000;0060;0071;0000;0000;0000;0000;0002;0008;0000;1000;0500;0105;32771;0000;0000;0001;94416550;0100;008;015;008;015;016;007;015;1002000;1001030;0000;0000;0000;0000;10000;00;0;150;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5280;L109Ghost;0001;0165;25000;00;2160;1800;0000;0065;0072;0000;0000;0000;0000;0002;0008;0000;1000;0500;0109;32771;0000;0000;0001;94416550;0100;008;015;008;015;017;007;015;1002000;1001030;0000;0000;0000;0000;10000;00;0;165;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5281;L113FlameRat;0001;0202;30000;00;2520;2100;0000;0070;0073;0000;0000;0000;0000;0002;0008;0000;1000;0500;0113;32771;0000;0000;0001;94416550;0100;008;017;008;017;018;008;017;1002010;1001030;0000;0000;0000;0000;10000;00;0;180;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5282;L117SoulBanshee;0001;0228;35000;00;2880;2400;0000;0075;0074;0000;0000;0000;0000;0002;0008;0000;1000;0500;0117;32771;0000;0000;0001;94416550;0100;008;017;008;017;019;008;017;1002010;1001030;0000;0000;0000;0000;10000;00;0;190;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5283;L121BatBanshee;0001;0230;40000;00;3360;2800;0300;0080;0076;0000;0000;0000;0000;0002;0009;0000;1000;0500;0121;32771;0000;0000;0001;94416550;0100;009;019;009;019;020;009;019;1002020;1001040;0000;0000;0000;0000;10000;00;0;210;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
5284;L123GhostHerald;0001;0263;45000;00;3840;3200;0600;0085;0077;0000;0000;0000;0000;0002;0009;0000;1000;0500;0123;32771;0000;0000;0001;94416550;0100;009;019;009;019;020;009;019;1002020;1001040;0000;0000;0000;0000;10000;00;0;220;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0000000000
